URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,secs_left,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,score_diff,take_foul,winning_take_foul
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,32,MEM,M. Conley misses 3-pt jump shot from 24 ft,86,LAC,,87,7,M. Conley - conlemi01,3-pt jump shot,miss,24,,,,,,,,,,,,,,,,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,31,MEM,,86,LAC,Defensive rebound by C. Paul,87,7,,,,,,,,,,C. Paul - paulch01,defensive,,,,,,,,,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,13,MEM,,86,LAC,Shooting foul by T. Allen (drawn by J. Redick),87,7,,,,,,,shooting,T. Allen - allento01,J. Redick - redicjj01,,,,,,,,,,,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,13,MEM,,86,LAC,J. Redick makes free throw 1 of 3,88,7,,,,,,,,,,,,,,,J. Redick - redicjj01,make,1 of 3,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,13,MEM,,86,LAC,J. Redick makes free throw 2 of 3,89,7,,,,,,,,,,,,,,,J. Redick - redicjj01,make,2 of 3,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,13,MEM,,86,LAC,A. Rivers enters the game for P. Pierce,89,7,,,,,,,,,,,,,,,,,,A. Rivers - riverau01,P. Pierce - piercpa01,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,13,MEM,,86,LAC,J. Redick makes free throw 3 of 3,90,7,,,,,,,,,,,,,,,J. Redick - redicjj01,make,3 of 3,,,,,,,,,,4,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,13,MEM,Memphis full timeout,86,LAC,,90,7,,,,,,,,,,,,,,MEM,,,,,,,,,,,,,4,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,13,MEM,,86,LAC,L. Mbah a Moute enters the game for J. Redick,90,7,,,,,,,,,,,,,,,,,,L. Mbah a Moute - mbahalu01,J. Redick - redicjj01,,,,,,,,4,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,13,MEM,C. Lee enters the game for T. Allen,86,LAC,,90,7,,,,,,,,,,,,,,,,,,C. Lee - leeco01,T. Allen - allento01,,,,,,,,4,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,Shooting foul by C. Paul (drawn by M. Barnes),86,LAC,,90,7,,,,,,,shooting,C. Paul - paulch01,M. Barnes - barnema02,,,,,,,,,,,,,,,,,,4,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,M. Barnes makes free throw 1 of 3,87,LAC,,90,7,,,,,,,,,,,,,,,M. Barnes - barnema02,make,1 of 3,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,M. Barnes makes free throw 2 of 3,88,LAC,,90,7,,,,,,,,,,,,,,,M. Barnes - barnema02,make,2 of 3,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,M. Barnes makes free throw 3 of 3,89,LAC,,90,7,,,,,,,,,,,,,,,M. Barnes - barnema02,make,3 of 3,,,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,,89,LAC,LA Clippers full timeout,90,7,,,,,,,,,,,,,,LAC,,,,,,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,T. Allen enters the game for Z. Randolph,89,LAC,,90,7,,,,,,,,,,,,,,,,,,T. Allen - allento01,Z. Randolph - randoza01,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,J. Green enters the game for M. Gasol,89,LAC,,90,7,,,,,,,,,,,,,,,,,,J. Green - greenja01,M. Gasol - gasolma01,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,,89,LAC,J. Redick enters the game for D. Jordan,90,7,,,,,,,,,,,,,,,,,,J. Redick - redicjj01,D. Jordan - jordade01,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,,89,LAC,J. Crawford enters the game for A. Rivers,90,7,,,,,,,,,,,,,,,,,,J. Crawford - crawfja01,A. Rivers - riverau01,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,,89,LAC,P. Pierce enters the game for L. Mbah a Moute,90,7,,,,,,,,,,,,,,,,,,P. Pierce - piercpa01,L. Mbah a Moute - mbahalu01,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,,89,LAC,Personal take foul by C. Lee (drawn by J. Crawford),90,7,,,,,,,personal take,C. Lee - leeco01,J. Crawford - crawfja01,,,,,,,,,,,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,,89,LAC,J. Crawford makes free throw 1 of 2,91,7,,,,,,,,,,,,,,,J. Crawford - crawfja01,make,1 of 2,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,,89,LAC,D. Jordan enters the game for J. Redick,91,7,,,,,,,,,,,,,,,,,,D. Jordan - jordade01,J. Redick - redicjj01,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,M. Gasol enters the game for T. Allen,89,LAC,,91,7,,,,,,,,,,,,,,,,,,M. Gasol - gasolma01,T. Allen - allento01,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,Z. Randolph enters the game for J. Green,89,LAC,,91,7,,,,,,,,,,,,,,,,,,Z. Randolph - randoza01,J. Green - greenja01,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,,89,LAC,J. Crawford makes free throw 2 of 2,92,7,,,,,,,,,,,,,,,J. Crawford - crawfja01,make,2 of 2,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,Memphis full timeout,89,LAC,,92,7,,,,,,,,,,,,,,MEM,,,,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,,89,LAC,J. Redick enters the game for P. Pierce,92,7,,,,,,,,,,,,,,,,,,J. Redick - redicjj01,P. Pierce - piercpa01,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,8,MEM,,89,LAC,L. Mbah a Moute enters the game for J. Crawford,92,7,,,,,,,,,,,,,,,,,,L. Mbah a Moute - mbahalu01,J. Crawford - crawfja01,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,7,MEM,Personal take foul by B. Griffin (drawn by M. Gasol),89,LAC,,92,7,,,,,,,personal take,B. Griffin - griffbl01,M. Gasol - gasolma01,,,,,,,,,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,7,MEM,M. Gasol misses free throw 1 of 2,89,LAC,,92,7,,,,,,,,,,,,,,,M. Gasol - gasolma01,miss,1 of 2,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,7,MEM,Offensive rebound by Team,89,LAC,,92,7,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,7,MEM,,89,LAC,J. Crawford enters the game for L. Mbah a Moute,92,7,,,,,,,,,,,,,,,,,,J. Crawford - crawfja01,L. Mbah a Moute - mbahalu01,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,7,MEM,T. Allen enters the game for Z. Randolph,89,LAC,,92,7,,,,,,,,,,,,,,,,,,T. Allen - allento01,Z. Randolph - randoza01,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,7,MEM,M. Gasol makes free throw 2 of 2,90,LAC,,92,7,,,,,,,,,,,,,,,M. Gasol - gasolma01,make,2 of 2,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,6,MEM,,90,LAC,Personal take foul by C. Lee (drawn by J. Crawford),92,7,,,,,,,personal take,C. Lee - leeco01,J. Crawford - crawfja01,,,,,,,,,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,6,MEM,,90,LAC,J. Crawford misses free throw 1 of 2,92,7,,,,,,,,,,,,,,,J. Crawford - crawfja01,miss,1 of 2,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,6,MEM,,90,LAC,Offensive rebound by Team,92,7,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,6,MEM,Z. Randolph enters the game for T. Allen,90,LAC,,92,7,,,,,,,,,,,,,,,,,,Z. Randolph - randoza01,T. Allen - allento01,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,6,MEM,,90,LAC,L. Mbah a Moute enters the game for J. Redick,92,7,,,,,,,,,,,,,,,,,,L. Mbah a Moute - mbahalu01,J. Redick - redicjj01,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,6,MEM,,90,LAC,J. Crawford makes free throw 2 of 2,93,7,,,,,,,,,,,,,,,J. Crawford - crawfja01,make,2 of 2,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,6,MEM,Memphis full timeout,90,LAC,,93,7,,,,,,,,,,,,,,MEM,,,,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,6,MEM,,90,LAC,J. Redick enters the game for J. Crawford,93,7,,,,,,,,,,,,,,,,,,J. Redick - redicjj01,J. Crawford - crawfja01,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,5,MEM,Personal take foul by B. Griffin (drawn by M. Gasol),90,LAC,,93,7,,,,,,,personal take,B. Griffin - griffbl01,M. Gasol - gasolma01,,,,,,,,,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,5,MEM,M. Gasol makes free throw 1 of 2,91,LAC,,93,7,,,,,,,,,,,,,,,M. Gasol - gasolma01,make,1 of 2,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,5,MEM,,91,LAC,J. Crawford enters the game for L. Mbah a Moute,93,7,,,,,,,,,,,,,,,,,,J. Crawford - crawfja01,L. Mbah a Moute - mbahalu01,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,5,MEM,M. Gasol misses free throw 2 of 2,91,LAC,,93,7,,,,,,,,,,,,,,,M. Gasol - gasolma01,miss,2 of 2,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,4,MEM,Offensive rebound by M. Gasol,91,LAC,,93,7,,,,,,,,,,M. Gasol - gasolma01,offensive,,,,,,,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,4,MEM,,91,LAC,Loose ball foul by J. Redick (drawn by M. Gasol),93,7,,,,,,,loose ball,J. Redick - redicjj01,M. Gasol - gasolma01,,,,,,,,,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,4,MEM,M. Gasol makes free throw 1 of 2,92,LAC,,93,7,,,,,,,,,,,,,,,M. Gasol - gasolma01,make,1 of 2,,,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,4,MEM,T. Allen enters the game for Z. Randolph,92,LAC,,93,7,,,,,,,,,,,,,,,,,,T. Allen - allento01,Z. Randolph - randoza01,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,4,MEM,M. Gasol misses free throw 2 of 2,92,LAC,,93,7,,,,,,,,,,,,,,,M. Gasol - gasolma01,miss,2 of 2,,,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,2,MEM,,92,LAC,Defensive rebound by C. Paul,93,7,,,,,,,,,,C. Paul - paulch01,defensive,,,,,,,,,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,0,MEM,,92,LAC,Personal take foul by T. Allen (drawn by C. Paul),93,7,,,,,,,personal take,T. Allen - allento01,C. Paul - paulch01,,,,,,,,,,,,,,,,,,1,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,0,MEM,,92,LAC,C. Paul makes free throw 1 of 2,94,7,,,,,,,,,,,,,,,C. Paul - paulch01,make,1 of 2,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,0,MEM,Z. Randolph enters the game for T. Allen,92,LAC,,94,7,,,,,,,,,,,,,,,,,,Z. Randolph - randoza01,T. Allen - allento01,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,0,MEM,,92,LAC,C. Paul misses free throw 2 of 2,94,7,,,,,,,,,,,,,,,C. Paul - paulch01,miss,2 of 2,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,0,MEM,Defensive rebound by M. Gasol,92,LAC,,94,7,,,,,,,,,,M. Gasol - gasolma01,defensive,,,,,,,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,0,MEM,End of 4th quarter,92,LAC,,94,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511090LAC.html,regular,STAPLES Center Los Angeles California,November 9 2015,10:30 PM,LAC,4,0,MEM,End of Game,92,LAC,,94,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,34,PHI,,110,HOU,Offensive rebound by D. Howard,112,3,,,,,,,,,,D. Howard - howardw01,offensive,,,,,,,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,33,PHI,,110,HOU,Shooting foul by H. Thompson (drawn by D. Howard),112,3,,,,,,,shooting,H. Thompson - thompho01,D. Howard - howardw01,,,,,,,,,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,33,PHI,,110,HOU,D. Howard makes free throw 1 of 2,113,3,,,,,,,,,,,,,,,D. Howard - howardw01,make,1 of 2,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,33,PHI,,110,HOU,D. Howard makes free throw 2 of 2,114,3,,,,,,,,,,,,,,,D. Howard - howardw01,make,2 of 2,,,,,,,,,,4,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,33,PHI,Philadelphia full timeout,110,HOU,,114,3,,,,,,,,,,,,,,PHI,,,,,,,,,,,,,4,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,33,PHI,N. Stauskas enters the game for T. McConnell,110,HOU,,114,3,,,,,,,,,,,,,,,,,,N. Stauskas - stausni01,T. McConnell - mccontj01,,,,,,,,4,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,29,PHI,Shooting foul by D. Howard (drawn by J. Grant),110,HOU,,114,3,,,,,,,shooting,D. Howard - howardw01,J. Grant - grantje01,,,,,,,,,,,,,,,,,,4,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,29,PHI,J. Grant makes free throw 1 of 2,111,HOU,,114,3,,,,,,,,,,,,,,,J. Grant - grantje01,make,1 of 2,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,29,PHI,J. Sampson enters the game for N. Stauskas,111,HOU,,114,3,,,,,,,,,,,,,,,,,,J. Sampson - sampsja02,N. Stauskas - stausni01,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,29,PHI,T. McConnell enters the game for H. Thompson,111,HOU,,114,3,,,,,,,,,,,,,,,,,,T. McConnell - mccontj01,H. Thompson - thompho01,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,29,PHI,J. Grant misses free throw 2 of 2,111,HOU,,114,3,,,,,,,,,,,,,,,J. Grant - grantje01,miss,2 of 2,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,29,PHI,,111,HOU,Defensive rebound by J. Harden,114,3,,,,,,,,,,J. Harden - hardeja01,defensive,,,,,,,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,16,PHI,Jump ball: J. Harden vs. T. McConnell (T. Ariza gains possession),111,HOU,,114,3,,,,,,,,,,,,,,,,,,,,,,,,J. Harden - hardeja01,T. McConnell - mccontj01,T. Ariza - arizatr01,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,10,PHI,,111,HOU,Personal take foul by R. Covington (drawn by J. Harden),114,3,,,,,,,personal take,R. Covington - covinro01,J. Harden - hardeja01,,,,,,,,,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,10,PHI,,111,HOU,J. Harden misses free throw 1 of 2,114,3,,,,,,,,,,,,,,,J. Harden - hardeja01,miss,1 of 2,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,10,PHI,,111,HOU,Offensive rebound by Team,114,3,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,10,PHI,H. Thompson enters the game for T. McConnell,111,HOU,,114,3,,,,,,,,,,,,,,,,,,H. Thompson - thompho01,T. McConnell - mccontj01,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,10,PHI,,111,HOU,J. Harden makes free throw 2 of 2,115,3,,,,,,,,,,,,,,,J. Harden - hardeja01,make,2 of 2,,,,,,,,,,4,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,10,PHI,Philadelphia full timeout,111,HOU,,115,3,,,,,,,,,,,,,,PHI,,,,,,,,,,,,,4,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,10,PHI,N. Stauskas enters the game for J. Grant,111,HOU,,115,3,,,,,,,,,,,,,,,,,,N. Stauskas - stausni01,J. Grant - grantje01,,,,,,,,4,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,10,PHI,T. McConnell enters the game for J. Sampson,111,HOU,,115,3,,,,,,,,,,,,,,,,,,T. McConnell - mccontj01,J. Sampson - sampsja02,,,,,,,,4,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,6,PHI,Shooting foul by C. Brewer (drawn by H. Thompson),111,HOU,,115,3,,,,,,,shooting,C. Brewer - breweco01,H. Thompson - thompho01,,,,,,,,,,,,,,,,,,4,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,6,PHI,,111,HOU,J. Terry enters the game for C. Brewer,115,3,,,,,,,,,,,,,,,,,,J. Terry - terryja01,C. Brewer - breweco01,,,,,,,,4,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,6,PHI,H. Thompson makes free throw 1 of 3,112,HOU,,115,3,,,,,,,,,,,,,,,H. Thompson - thompho01,make,1 of 3,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,6,PHI,H. Thompson makes free throw 2 of 3,113,HOU,,115,3,,,,,,,,,,,,,,,H. Thompson - thompho01,make,2 of 3,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,6,PHI,J. Okafor enters the game for N. Stauskas,113,HOU,,115,3,,,,,,,,,,,,,,,,,,J. Okafor - okafoja01,N. Stauskas - stausni01,,,,,,,,2,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,6,PHI,J. Grant enters the game for I. Canaan,113,HOU,,115,3,,,,,,,,,,,,,,,,,,J. Grant - grantje01,I. Canaan - canaais01,,,,,,,,2,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,6,PHI,H. Thompson misses free throw 3 of 3,113,HOU,,115,3,,,,,,,,,,,,,,,H. Thompson - thompho01,miss,3 of 3,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,6,PHI,,113,HOU,Defensive rebound by J. Harden,115,3,,,,,,,,,,J. Harden - hardeja01,defensive,,,,,,,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,5,PHI,,113,HOU,Personal take foul by R. Covington (drawn by J. Harden),115,3,,,,,,,personal take,R. Covington - covinro01,J. Harden - hardeja01,,,,,,,,,,,,,,,,,,2,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,5,PHI,,113,HOU,J. Harden makes free throw 1 of 2,116,3,,,,,,,,,,,,,,,J. Harden - hardeja01,make,1 of 2,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,5,PHI,N. Stauskas enters the game for J. Okafor,113,HOU,,116,3,,,,,,,,,,,,,,,,,,N. Stauskas - stausni01,J. Okafor - okafoja01,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,5,PHI,I. Canaan enters the game for J. Grant,113,HOU,,116,3,,,,,,,,,,,,,,,,,,I. Canaan - canaais01,J. Grant - grantje01,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,5,PHI,,113,HOU,J. Harden misses free throw 2 of 2,116,3,,,,,,,,,,,,,,,J. Harden - hardeja01,miss,2 of 2,,,,,,,,,,3,FALSE,TRUE
/boxscores/201511270HOU.html,regular,Toyota Center Houston Texas,November 27 2015,8:00 PM,HOU,4,5,PHI,Defensive rebound by R. Covington,113,HOU,,116,3,,,,,,,,,,R. Covington - covinro01,defensive,,,,,,,,,,,,,,,,3,FALSE,TRUE
